Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,4.0,140.0,64.0,0.0520577691495418,0.0666237995028495,0.1938592791557312,0.2125714421272277,0.0198165103793144,0.3265295326709747,717.0,407.0,1593.73,0.0560415507190757,0.0667237490415573,0.0526648163795471
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,8.0,1.0,64.0,5.428558779385639e-06,6.910062893439317e-06,0.0017880138475447,0.0020769636612385,0.9999494552612304,0.9999476075172424,717.0,960.0,8370.33,0.0003666875971248,0.0003957306907977,0.0002883797278627
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,8.0,70.0,64.0,0.0319579318165779,0.0219208486378192,0.1374771296977996,0.1173592135310173,0.657960832118988,0.8236079812049866,717.0,769.0,6164.08,0.0334848012361261,0.0272573381662368,0.0415449179708957
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,8.0,140.0,64.0,0.0280095599591732,0.0317506045103073,0.134852647781372,0.1458760052919387,0.6848828196525574,0.7324260473251343,717.0,1795.0,12848.17,0.0583736598491668,0.0650646314024925,0.0531342439353466
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,16.0,1.0,64.0,2.6785073714563623e-06,3.678018401842564e-06,0.0012675799662247,0.0014622581657022,0.9999746680259703,0.999971866607666,717.0,1121.0,19867.53,0.0007202360138762,0.0007955277105793,0.0006487814243882
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,16.0,70.0,64.0,0.0005853036418557,0.0009507514769211,0.0190070215612649,0.0247146598994731,0.9944920539855956,0.9936686158180236,717.0,3531.0,56532.6,0.0266501777287986,0.0254573840647935,0.0344281829893589
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,16.0,16.0,140.0,64.0,0.0293973125517368,0.0172418281435966,0.1401117146015167,0.1106756553053855,0.6844859719276428,0.8668313026428223,717.0,1147.0,16630.52,0.0586768332868814,0.0632317140698432,0.0539596080780029
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,4.0,1.0,64.0,6.578149168490199e-06,7.450937573594274e-06,0.0019254344515502,0.0021736081689596,0.9999470114707948,0.999944031238556,789.0,962.0,5374.16,0.0013185919844545,0.0013207688461989,0.0010973870521411
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,4.0,70.0,64.0,0.0337126217782497,0.0248740408569574,0.1349900513887405,0.1239027827978134,0.627180278301239,0.8043388724327087,789.0,799.0,3998.93,0.0426937581764327,0.0370204858481884,0.0458077155053615
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,4.0,140.0,64.0,0.0524324253201484,0.0670297071337699,0.1945443451404571,0.2128843516111374,-0.1863140761852264,0.1612654477357864,789.0,409.0,2097.22,0.0560181761781374,0.0670473277568817,0.0524503849446773
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,8.0,1.0,64.0,8.517270543961786e-06,9.548678463033866e-06,0.0024569279048591,0.0026082636322826,0.9999164342880248,0.9999274015426636,789.0,906.0,10169.6,0.0010050809301901,0.0009949547238647,0.0008058014791458
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,8.0,70.0,64.0,0.0320139899849891,0.0221619345247745,0.1397657543420791,0.1220756992697715,0.6465223431587219,0.8268701434135437,789.0,805.0,8193.99,0.0310871317568752,0.0265568252652883,0.0369950719177722
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,8.0,140.0,64.0,0.0284513123333454,0.0311043430119752,0.1360624283552169,0.1429093182086944,0.6786032915115356,0.743821382522583,789.0,1325.0,12435.28,0.0584816406480968,0.0658054128289222,0.052564725279808
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,16.0,1.0,64.0,4.269140390533721e-06,4.6694503907929175e-06,0.0016659704269841,0.0018236153991892,0.9999595880508424,0.99996417760849,789.0,1195.0,27742.71,0.0007394493441097,0.0008052759803831,0.0006050100782886
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,16.0,70.0,64.0,0.0065442193299531,0.0067024896852672,0.063782200217247,0.0662963464856147,0.9499717950820924,0.9479541778564452,789.0,1653.0,35092.14,0.0265476612581147,0.0254937279969453,0.0342737771570682
1.0,qlstm_linear_enhanced_paper,original_3,mackey_1000,0.0,0.001,6.0,16.0,16.0,140.0,64.0,0.0254109259694814,0.0225118231028318,0.1343846470117569,0.1216676905751228,0.7182646989822388,0.8243101239204407,789.0,1229.0,23617.34,0.059073703829199,0.0643197894096374,0.0532946996390819
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,4.0,1.0,64.0,1.3126321391609965e-05,1.4514417671307456e-05,0.0029593738727271,0.0030523946043103,0.9998758435249328,0.999890685081482,1205.0,786.0,2344.13,0.0019424781668931,0.0019492720020934,0.0016881744377315
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,4.0,70.0,64.0,0.033369306474924,0.0239901151508092,0.1394751965999603,0.1206011399626731,0.636573076248169,0.8077805042266846,1205.0,1007.0,2677.44,0.0344742298540141,0.0302328113466501,0.0388219617307186
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,4.0,140.0,64.0,0.0521204359829425,0.0672257095575332,0.1943876147270202,0.2134228348731994,-0.130811721086502,0.210437074303627,1205.0,403.0,1080.92,0.0560922465390629,0.0672430172562599,0.0522575825452804
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,8.0,1.0,64.0,7.510640443797456e-06,9.118951311393175e-06,0.0020690788514912,0.0023749226238578,0.9999295473098756,0.999930202960968,1205.0,1058.0,6121.44,0.000629862549249,0.0006421174039132,0.0005135909304954
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,8.0,70.0,64.0,0.031762670725584,0.0220250375568866,0.1358643025159835,0.1182205229997634,0.6580601334571838,0.8261280655860901,1205.0,1330.0,7314.03,0.0313179302546713,0.0275463107973337,0.036201573908329
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,8.0,140.0,64.0,0.0273596588522195,0.0324005782604217,0.1329274475574493,0.1473075002431869,0.6904175281524658,0.726677417755127,1205.0,1427.0,6978.69,0.0585684883408248,0.065940074622631,0.0522387027740478
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,16.0,1.0,64.0,2.1750511223217472e-06,2.806681322908844e-06,0.0011465604184195,0.0013252896023914,0.9999790787696838,0.9999786615371704,1205.0,874.0,10854.8,0.0005615239875623,0.0005973715451546,0.0005742373759858
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,16.0,70.0,64.0,0.0020473403856158,0.0018507911590859,0.032896090298891,0.0327329859137535,0.98219895362854,0.9859726428985596,1205.0,2108.0,23828.7,0.0270460293524795,0.0259199012070894,0.0346444994211196
1.0,qlstm_linear_enhanced_paper,original_1,mackey_1000,0.0,0.001,6.0,32.0,16.0,140.0,64.0,0.0307543482631444,0.0199870485812425,0.1508654952049255,0.1160183101892471,0.6487516164779663,0.8406596183776855,1205.0,1637.0,16329.93,0.0591783244162797,0.0644345209002494,0.0534780323505401
1.0,qlstm_linear_enhanced_paper,original_2,mackey_1000,0.0,0.001,6.0,32.0,4.0,1.0,64.0,5.648669230140513e-06,6.218386261025444e-06,0.0018471961375325,0.0019946608226746,0.9999482035636902,0.9999540448188782,1277.0,881.0,3787.99,0.0012535641202703,0.0012175497831776,0.0010333545506
