Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,lstm,layers_3,mackey_1000,0,0.001,,32,4,140,64,0.027956610545516,0.0361937806010246,0.1323698908090591,0.1495584696531295,0.6806065440177917,0.6821140646934509,21409,927,42.24,0.0557237731085883,0.0651956498622894,0.0532707013189792
1,lstm,layers_3,mackey_1000,0,0.001,,32,8,1,64,2.858045263565145e-06,3.6266362712922273e-06,0.0013552497839555,0.001544956350699,0.9999721050262452,0.9999730587005616,21409,674,51.44,0.0005200978630455,0.0005238226149231,0.0004191537445876
1,lstm,layers_3,mackey_1000,0,0.001,,32,8,70,64,0.0022690205369144,0.0033852576743811,0.0324986539781093,0.0441295132040977,0.9786763787269592,0.9745067358016968,21409,3040,193.88,0.0300444186561637,0.0276203639805316,0.0354991741478443
1,lstm,layers_3,mackey_1000,0,0.001,,32,8,140,64,0.0167476218193769,0.0213954448699951,0.1028484180569648,0.1138526573777198,0.8318372964859009,0.8222460150718689,21409,855,55.82,0.0388812604360282,0.0437145382165908,0.0375341027975082
1,lstm,layers_3,mackey_1000,0,0.001,,32,16,1,64,1.8948277329400296e-06,2.284716174472124e-06,0.00111872528214,0.0011994804954156,0.9999831318855286,0.9999831914901732,21409,801,90.72,0.0002891335272579,0.000427337916335,0.000433904788224
1,lstm,layers_3,mackey_1000,0,0.001,,32,16,70,64,0.0006032306118868,0.0008952660718932,0.0191646255552768,0.0245555844157934,0.9943337440490724,0.9938549995422364,21409,1102,115.38,0.0182736729168229,0.0175268929451704,0.0304531212896108
1,lstm,layers_3,mackey_1000,0,0.001,,32,16,140,64,0.0114714344963431,0.0154853723943233,0.0861184075474739,0.1000924333930015,0.8854510188102722,0.8804587721824646,21409,593,58.09,0.0373160468880087,0.0427170991897583,0.0299931336194276
1,lstm,layers_1,mackey_1000,1,0.001,,8,4,1,64,5.824143954669125e-06,5.849366971233394e-06,0.0018178428290411,0.0018712629098445,0.9999496340751648,0.999955952167511,361,2327,47.91,0.0055310502648353,0.0056402832269668,0.0048176278360188
1,lstm,layers_1,mackey_1000,1,0.001,,8,4,70,64,0.0334242656826972,0.0252500604838132,0.1405028104782104,0.1239224225282669,0.6351226568222046,0.796505868434906,361,905,17.06,0.0380588757495085,0.0323876366019248,0.0424403771758079
1,lstm,layers_1,mackey_1000,1,0.001,,8,4,140,64,0.0510008297860622,0.0639094561338424,0.1895115673542022,0.2071263790130615,0.2858137786388397,0.4929492473602295,361,413,7.64,0.0517300687303456,0.0658536925911903,0.053600188344717
1,lstm,layers_1,mackey_1000,1,0.001,,8,8,1,64,4.264530616637785e-06,5.619063813355751e-06,0.0016379388980567,0.0019269784679636,0.9999597072601318,0.9999575018882751,361,2019,44.52,0.0020566253573633,0.0023272214457392,0.0018129765521734
1,lstm,layers_1,mackey_1000,1,0.001,,8,8,70,64,0.0171427894383668,0.0159622933715581,0.1013191565871238,0.1002430468797683,0.8264256715774536,0.8803593516349792,361,3837,76.25,0.0304421254744132,0.0272503364831209,0.036670759320259
1,lstm,layers_1,mackey_1000,1,0.001,,8,8,140,64,0.0259357839822769,0.0316555202007293,0.1283427625894546,0.1437409967184066,0.7063246965408325,0.734968364238739,361,1533,27.44,0.0571427657268941,0.0622389167547225,0.0530947484076023
1,lstm,layers_1,mackey_1000,1,0.001,,8,16,1,64,1.2472717116907006e-06,1.336541686214332e-06,0.0008489495376124,0.000885056797415,0.9999881982803344,0.9999901056289672,361,1839,44.48,0.0029325121780857,0.003308325773105,0.0026129952166229
1,lstm,layers_1,mackey_1000,1,0.001,,8,16,70,64,0.0018323027761653,0.0019425847567617,0.0332451909780502,0.0345684103667736,0.982803225517273,0.9857038855552672,361,4347,95.59,0.0274986916532119,0.0261881295591592,0.0357162579894065
1,lstm,layers_1,mackey_1000,1,0.001,,8,16,140,64,0.0271855127066373,0.0204224959015846,0.1333765685558319,0.1165739670395851,0.7041447162628174,0.83498615026474,361,1046,21.13,0.0524795656092464,0.0535663329064846,0.0470988564193248
1,lstm,layers_2,mackey_1000,1,0.001,,8,4,1,64,4.742066266771872e-06,5.6156709433707874e-06,0.0016173213953152,0.0018735333578661,0.9999628663063048,0.9999568462371826,937,1347,39.96,0.0031204779632389,0.0031780623830854,0.002595918951556
1,lstm,layers_2,mackey_1000,1,0.001,,8,4,70,64,0.0340761505067348,0.0247140191495418,0.1412553340196609,0.1217110082507133,0.6242649555206299,0.8034290671348572,937,690,19.02,0.0376017855273352,0.0318067036569118,0.042508490383625
1,lstm,layers_2,mackey_1000,1,0.001,,8,4,140,64,0.0385414101183414,0.0449931472539901,0.1580898314714431,0.172109454870224,0.5041004419326782,0.582582950592041,937,805,21.8,0.0513943332318578,0.0658412426710128,0.0528165362775325
