Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,mlp,relu_32,mackey_1000,0,0.001,,,4,70,64,0.0319743677973747,0.0247486624866724,0.142359659075737,0.1243126839399337,0.6517834067344666,0.803548276424408,193,1369,14.56,0.0360303442511293,0.0318175144493579,0.0387754738330841
1,mlp,relu_32,mackey_1000,0,0.001,,,4,140,64,0.0374524854123592,0.0394435934722423,0.1509628742933273,0.156196653842926,0.5428946018218994,0.6623411774635315,193,1557,16.46,0.0472054357330004,0.0563078746199607,0.0436415076255798
1,mlp,relu_32,mackey_1000,0,0.001,,,8,1,64,1.506770513515221e-05,1.6091447832877748e-05,0.0029746459331363,0.0031993140000849,0.9998601078987122,0.9998788833618164,321,1740,25.22,0.0009265105880331,0.0009150279220193,0.0008682495681568
1,mlp,relu_32,mackey_1000,0,0.001,,,8,70,64,0.0147044621407985,0.0166834853589534,0.0921049267053604,0.1020249277353286,0.853545069694519,0.8746376633644104,321,1623,17.2,0.0314097313417328,0.0283307153731584,0.0365037769079208
1,mlp,relu_32,mackey_1000,0,0.001,,,8,140,64,0.034371081739664,0.0235170871019363,0.1428552418947219,0.1265262067317962,0.6096162796020508,0.8230332732200623,321,1294,12.46,0.0425862437114119,0.0432550944387912,0.0356727130711078
1,mlp,relu_32,mackey_1000,0,0.001,,,16,1,64,1.569498999742791e-05,1.503720886830706e-05,0.0030825065914541,0.003021020675078,0.9998559951782228,0.9998857975006104,577,1047,12.1,0.0003586076083593,0.0004477506445255,0.0004220611590426
1,mlp,relu_32,mackey_1000,0,0.001,,,16,70,64,0.0076709249988198,0.0058397185057401,0.061815820634365,0.060164738446474,0.9327516555786132,0.9567247033119202,577,3444,37.18,0.0255405890444914,0.0232068467885255,0.0367518365383148
1,mlp,relu_32,mackey_1000,0,0.001,,,16,140,64,0.0203737784177064,0.0221956390887498,0.1034402102231979,0.11619633436203,0.7893772125244141,0.8173189759254456,577,1482,14.26,0.0349025148898363,0.036614540964365,0.0272176507860422
1,mlp,relu_32_32,mackey_1000,0,0.001,,,4,1,64,1.383748349326197e-05,1.3238227438705508e-05,0.0028774831444025,0.0028369908686727,0.9998733997344972,0.9998989105224608,1249,1168,17.12,0.0002205355631303,0.0002186576748499,0.0001834843569668
1,mlp,relu_32_32,mackey_1000,0,0.001,,,4,70,64,0.0309959817677736,0.0218922924250364,0.1352778375148773,0.1156045645475387,0.6792540550231934,0.8266447186470032,1249,684,9.02,0.0298950287202994,0.0275571160018444,0.0339809395372867
1,mlp,relu_32_32,mackey_1000,0,0.001,,,4,140,64,0.0351190455257892,0.0372286215424537,0.1504605263471603,0.1559421420097351,0.5676016211509705,0.6830947399139404,1249,893,13.05,0.0393603102614482,0.0444998331367969,0.0385084189474582
1,mlp,relu_32_32,mackey_1000,0,0.001,,,8,1,64,1.834376780607272e-05,2.044507345999591e-05,0.0033027532044798,0.0036138307768851,0.9998462796211244,0.9998459815979004,1377,1337,21.24,0.0003397988941287,0.0003536101721692,0.000292997516226
1,mlp,relu_32_32,mackey_1000,0,0.001,,,8,70,64,0.0080436775460839,0.009804492816329,0.0643675029277801,0.0791212767362594,0.927666962146759,0.931154727935791,1377,1494,21.16,0.0248175946374734,0.0228471271693706,0.0299839451909065
1,mlp,relu_32_32,mackey_1000,0,0.001,,,8,140,64,0.028083499521017,0.0216737855225801,0.1321342438459396,0.1198437437415123,0.6862909197807312,0.8299052715301514,1377,865,10.24,0.0352280903607606,0.0320895574986934,0.0373157188296318
1,mlp,relu_32_32,mackey_1000,0,0.001,,,16,1,64,9.451646292291116e-06,1.0616028703225313e-05,0.0023978936951607,0.0026282595936208,0.9999094605445862,0.9999187588691713,1633,732,10.8,0.0001551375731651,0.0001494129101047,0.000130079963128
1,mlp,relu_32_32,mackey_1000,0,0.001,,,16,70,64,0.003144797636196,0.0023072040639817,0.0429399721324443,0.0385655127465724,0.9765260219573976,0.9857021570205688,1633,1685,22.74,0.0193748597262634,0.0197658687829971,0.0283037722110748
1,mlp,relu_32_32,mackey_1000,0,0.001,,,16,140,64,0.0193238034844398,0.0192962028086185,0.1067073419690132,0.1141518056392669,0.7971447110176086,0.8485534191131592,1633,720,8.69,0.0302693040575832,0.027540860697627,0.0308432634919881
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,4,1,64,1.4885017662891188e-05,1.3053487236902583e-05,0.0029583154246211,0.0028491681441664,0.9998589158058168,0.9998993277549744,2305,1235,21.64,0.0002066486747935,0.0001991027675103,0.0001705706963548
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,4,70,64,0.0314173176884651,0.0223092753440141,0.1372635811567306,0.1167976409196853,0.6639007329940796,0.8218867778778076,2305,648,10.28,0.0285808363308509,0.0260402634739875,0.0337385833263397
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,4,140,64,0.037044059485197,0.0401616729795932,0.153967410326004,0.1602620482444763,0.5403111577033997,0.6531477570533752,2305,575,9.2,0.0407432331186201,0.0465113446116447,0.0388005636632442
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,8,1,64,2.8963562726858072e-05,3.206569817848504e-05,0.0042166705243289,0.0046748998574912,0.9997236728668212,0.999760627746582,2433,980,22.87,0.0002801826689392,0.0003465292102191,0.0003103640920016
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,8,70,64,0.0123995663598179,0.0128995170816779,0.0865242704749107,0.0901287347078323,0.8871409893035889,0.9038875102996826,2433,735,11.83,0.0249459273699257,0.0248324070125818,0.0306347534060478
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,8,140,64,0.0212826505303382,0.0205158926546573,0.1157347932457923,0.1088201403617858,0.7687293887138367,0.8328299522399902,2433,801,11.77,0.0366390426643192,0.0338026508688926,0.0377561636269092
1,mlp,relu_32_32_32,mackey_1000,0,0.001,,,16,1,64,1.1208856449229644e-05,1.226825679623289e-05,0.0025898579042404,0.0026748278178274,0.9998928308486938,0.9999061226844788,2689,616,10.96,6.60215944662923e-05,8.065221481956542e-05,6.282527465373278e-05
