Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0363129116594791,0.0271949730813503,0.1527940779924392,0.1309191584587097,0.5774003863334656,0.7809256911277771,261.0,1288.0,1373.03,0.0393874649889767,0.0392782837152481,0.0375787764787673
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,1.2659892490773927e-05,1.180745766760083e-05,0.0028200827073305,0.0027806779835373,0.9999058842658995,0.9999139308929444,517.0,1051.0,2805.36,0.0005600544915068,0.0007447898387908,0.000582325446885
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0034348047338426,0.0029285589698702,0.0495584681630134,0.045251790434122,0.9724425673484802,0.9781455397605896,517.0,2968.0,7256.63,0.0166607003452049,0.0187219511717557,0.0233158990740776
1.0,vqc,ruexp_EXX_EXY_X_CZ_CY_X_CZ_X_CZ_Y,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.0316812396049499,0.0217451807111501,0.1388096958398819,0.1177893280982971,0.658126950263977,0.8373391628265381,517.0,482.0,1046.52,0.027868126751855,0.0243238639086484,0.0343307182192802
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,4.0,1.0,64.0,1.7515256331535056e-05,1.95122465811437e-05,0.0031754213850945,0.0034080115146934,0.9998547434806824,0.9998515248298644,149.0,1706.0,1278.81,0.0017412260174751,0.0020402974914759,0.0013162530958652
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.0343018099665641,0.0265858341008424,0.143228679895401,0.1278117150068283,0.6265913844108582,0.7805646061897278,149.0,1615.0,1125.96,0.0346586019214656,0.0311907920986413,0.0378161408007144
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.038050927221775,0.0431014485657215,0.154421180486679,0.1663002669811248,0.5173845291137695,0.6137968301773071,149.0,731.0,497.4,0.0443509328696462,0.0511840172111988,0.0425758399069309
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,1.5191665625025053e-05,1.4967487004469149e-05,0.0031211110763251,0.003145941067487,0.999870240688324,0.9998864531517028,293.0,1415.0,2207.81,0.0008527242986019,0.000992517452687,0.0007194954087026
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.0258474797010421,0.0215155147016048,0.1264524459838867,0.1209843233227729,0.7369251251220703,0.8238865733146667,293.0,946.0,1330.85,0.0287064218686686,0.0260086525231599,0.0345061682164669
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0361450351774692,0.0273402165621519,0.1519726067781448,0.1305097639560699,0.5713213086128235,0.7794358730316162,293.0,1288.0,1644.13,0.041238481644541,0.0400044620037078,0.0374122746288776
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,9.123122254095506e-06,8.813013664621394e-06,0.0024040206335484,0.0023406643886119,0.9999164342880248,0.9999325275421144,581.0,1057.0,3354.16,0.0001884277313365,0.0002090857306029,0.0001988311269087
1.0,vqc,ruexp_X_CZ_CY_CZ_EXY_CZ_X_CZ_CX_EXZ_CY,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0040380232967436,0.003641489194706,0.053147118538618,0.0501245856285095,0.9664944410324096,0.9721940159797668,581.0,2362.0,6941.09,0.0160166681226756,0.0195902325212955,0.0202507935464382
