Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,8.0,1.0,64.0,0.0001187277157441,0.0001696710678515,0.0087072858586907,0.0104635180905461,0.998866081237793,0.9987088441848756,223.0,3596.0,39053.33,0.0081923188176006,0.0085822995752096,0.0067331721074879
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,8.0,70.0,64.0,0.031556986272335,0.0239580273628234,0.1366225183010101,0.1240250542759895,0.6568994522094727,0.8061571717262268,223.0,4369.0,43080.01,0.0473512464927302,0.0492391884326934,0.0446468293666839
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,8.0,140.0,64.0,0.0356008037924766,0.042690485715866,0.1517587900161743,0.1681424975395202,0.5637096762657166,0.6042748689651489,223.0,964.0,8724.8,0.0583544676192104,0.0655560493469238,0.0529267825186252
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,16.0,1.0,64.0,0.0001822866761358,0.0002223321644123,0.0109564336016774,0.0123055055737495,0.9982484579086304,0.9982897639274596,223.0,3117.0,68491.04,0.0125267641618847,0.0135943526402115,0.0100371427834033
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,16.0,70.0,64.0,0.0190945994108915,0.0141399530693888,0.1055445820093154,0.0980028361082077,0.8086659908294678,0.8879757523536682,223.0,4412.0,88637.78,0.0283291745516988,0.0255629792809486,0.0358594097197055
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,6.0,,16.0,140.0,64.0,0.0369552336633205,0.0240287780761718,0.1576422750949859,0.125278815627098,0.5841996669769287,0.798504114151001,223.0,4284.0,76754.77,0.0587833882309496,0.0632554665207862,0.0544114373624324
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,4.0,1.0,64.0,7.289944187505171e-05,9.05543492990546e-05,0.0068460702896118,0.007798018399626,0.9993031620979308,0.999303936958313,331.0,2232.0,15684.76,0.0058312310837209,0.0063207978382706,0.0047685573808848
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,4.0,70.0,64.0,0.0358661338686943,0.0295200552791357,0.1398531347513198,0.1358449310064315,0.5978986620903015,0.7564646601676941,331.0,2075.0,13256.08,0.0423330933683448,0.0375020653009414,0.0442676395177841
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,4.0,140.0,64.0,0.0526776872575283,0.0669035017490387,0.1945932805538177,0.2122913897037506,-0.184390902519226,0.1895804405212402,331.0,423.0,2714.13,0.0560046707590421,0.0670274272561073,0.0528653375804424
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,8.0,1.0,64.0,0.0001259591663256,0.0001449464907636,0.009177578613162,0.0099032092839479,0.9987714886665344,0.9988869428634644,331.0,2917.0,41229.66,0.0100580971688032,0.0107475686818361,0.008125920780003
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,8.0,70.0,64.0,0.0331659130752086,0.0258675348013639,0.1341539770364761,0.1339833885431289,0.6298952102661133,0.788120687007904,331.0,870.0,11736.89,0.0509220212697982,0.0542848892509937,0.0466145537793636
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,8.0,140.0,64.0,0.0348669774830341,0.0417541749775409,0.1540839821100235,0.1663706600666046,0.5712766051292419,0.6143296360969543,331.0,1095.0,12970.04,0.0582697251811623,0.0652408525347709,0.0530487708747386
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,16.0,1.0,64.0,0.0001011325948638,0.0001191471892525,0.0081955110654234,0.0090788854286074,0.9990546703338624,0.999086618423462,331.0,2149.0,62378.22,0.0048719104379415,0.0053992923349142,0.0041624908335506
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,16.0,70.0,64.0,0.034376174211502,0.0243942718952894,0.1454073786735534,0.1266299784183502,0.629216194152832,0.7960848212242126,331.0,908.0,24258.05,0.0494552850723266,0.0515515692532062,0.0449533723294734
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,6.0,,16.0,140.0,64.0,0.0365244559943676,0.0274213384836912,0.1529607027769088,0.1352713108062744,0.5823519229888916,0.7637683749198914,331.0,1780.0,42088.33,0.0590152251534163,0.0641785264015197,0.0535623915493488
